Time,Open,High,Low,Close,Volume,OpenInterest,EMA_21,EMA_50,Volatility,Signal,RSI,ATR,S1,S2,R1,R2
2026-04-17 07:00,461.0,463.0,455.25,461.25,35534.0,0,461.25,461.25,7.75,Neutral,100.0,7.75,467.75,406.25,521.6640246557968,526.5
2026-04-20 07:00,462.0,465.25,459.25,463.75,39041.0,0,461.47727272727275,461.3480392156863,6.0,Bullish,100.0,7.516666666666667,467.75,406.25,521.6640246557968,526.5
2026-04-21 07:00,463.5,467.75,462.25,465.75,37461.0,0,461.8657024793389,461.5206651287966,5.5,Bullish,100.0,7.247777777777778,467.75,406.25,521.6640246557968,526.5
2026-04-22 07:00,465.5,470.0,465.0,467.0,42075.0,0,462.332456799399,461.73554100609874,5.0,Bullish,100.0,6.948074074074075,467.75,406.25,521.6640246557968,526.5
2026-04-23 07:00,466.25,469.75,465.75,468.5,41713.0,0,462.8931425449082,462.0008139078204,4.0,Bullish,100.0,6.554997530864198,467.75,406.25,521.6640246557968,526.5
2026-04-24 07:00,468.5,471.0,467.0,468.5,37428.0,0,463.40285685900744,462.25568395065096,4.0,Bullish,100.0,6.214331193415639,467.75,406.25,521.6640246557968,526.5
2026-04-27 07:00,468.0,474.5,467.75,474.0,45243.0,0,464.36623350818854,462.7162453643509,6.75,Bullish,100.0,6.285753700960221,467.75,406.25,521.6640246557968,526.5
2026-04-28 07:00,473.0,481.0,473.0,480.5,60727.0,0,465.83293955289867,463.4136475069254,8.0,Bullish,100.0,6.514319874165525,467.75,406.25,521.6640246557968,526.5
2026-04-29 07:00,479.0,484.5,479.0,483.0,71874.0,0,467.3935814117261,464.1817397615558,5.5,Bullish,100.0,6.379077224276789,467.75,406.25,521.6640246557968,526.5
2026-04-30 07:00,482.25,485.0,477.25,479.75,70892.0,0,468.5168921924782,464.7922597709065,7.75,Bullish,91.43677198653216,6.56186692770655,467.75,406.25,521.6640246557968,526.5
2026-05-01 07:00,478.5,487.75,478.0,484.5,92687.0,0,469.969901993162,465.56511232891023,9.75,Bullish,92.45385744558257,6.986951337345677,467.75,406.25,521.6640246557968,526.5
2026-05-04 07:00,483.0,490.75,482.25,490.5,75813.0,0,471.83627453923816,466.5429510611099,8.5,Bullish,93.50350057150872,7.1886911590329206,467.75,406.25,521.6640246557968,526.5
2026-05-05 07:00,489.5,492.0,482.75,485.5,71232.0,0,473.0784313993074,467.28636474498796,9.25,Bullish,83.12676016010809,7.463532337828531,467.75,406.25,521.6640246557968,526.5
2026-05-06 07:00,483.5,484.75,473.25,475.0,88197.0,0,473.2531194539158,467.58886024518455,11.5,Bullish,66.4493749406316,8.10172802611806,467.75,406.25,521.6640246557968,526.5
2026-05-07 07:00,474.75,476.25,467.75,474.25,97731.0,0,473.3437449581053,467.8500814120401,8.5,Bullish,65.43946306080747,8.154830955968986,467.75,406.25,521.6640246557968,526.5
2026-05-08 07:00,473.0,479.5,471.75,477.75,68241.0,0,473.74431359827753,468.23831351352874,7.75,Bullish,67.8919042134431,8.100853495173123,467.75,406.25,521.6640246557968,526.5
2026-05-11 07:00,477.5,482.75,477.5,481.75,50230.0,0,474.4721032711614,468.76818357182174,5.25,Bullish,70.47086899188722,7.7207396958167065,467.75,406.25,521.6640246557968,526.5
2026-05-12 07:00,481.25,487.5,478.5,486.25,120772.0,0,475.54282115560125,469.45374500037775,9.0,Bullish,73.08958532460503,7.891307736374479,467.75,406.25,521.6640246557968,526.5
2026-05-13 07:00,484.5,491.25,484.0,487.25,63506.0,0,476.6071101414557,470.1516373533041,7.25,Bullish,73.64884009373506,7.805800038191215,467.75,406.25,521.6640246557968,526.5
2026-05-14 07:00,485.5,490.0,472.0,474.25,102459.0,0,476.39282740132336,470.31235745709614,18.0,Bullish,57.050140643391934,9.16502669976572,467.75,406.25,521.6640246557968,526.5
2026-05-15 07:00,474.75,480.0,462.25,463.0,100820.0,0,475.1752976375667,470.0255983411316,17.75,Bullish,47.14731809364441,10.309689806463625,467.75,406.25,521.6640246557968,526.5
2026-05-18 07:00,475.75,483.5,471.25,482.25,168421.0,0,475.81845239778795,470.50498664147943,12.25,Bullish,59.95595943341267,11.668397832268475,467.75,406.25,521.6640246557968,526.5
2026-05-19 07:00,482.0,486.25,478.0,481.5,101252.0,0,476.33495672526175,470.9361636359312,8.25,Bullish,59.35244197146337,11.212611454632679,467.75,406.25,521.6640246557968,526.5
2026-05-20 07:00,481.75,483.0,469.5,472.5,78489.0,0,475.98632429569244,470.9974905521692,13.5,Bullish,52.52038730420618,11.51759659401499,467.75,406.25,521.6640246557968,526.5
2026-05-21 07:00,472.0,475.75,467.0,468.5,60781.0,0,475.3057493597204,470.8995497462018,8.75,Bullish,49.777858995738214,11.148583714812991,467.75,406.25,521.6640246557968,526.5
2026-05-22 07:00,468.5,474.0,467.25,469.75,45994.0,0,474.8006812361094,470.8544693639978,6.75,Bullish,50.645194940152585,10.56210588617126,467.75,406.25,521.6640246557968,526.5
