Time,Open,High,Low,Close,Volume,OpenInterest,EMA_21,EMA_50,Volatility,Signal,RSI,ATR,S1,S2,R1,R2
2026-06-01 11:00,1184.25,1184.25,1183.75,1184.0,0,52544,1184.0,1184.0,0.5,Neutral,100.0,0.5,1174.0,1107.5,1184.75,1188.25
2026-06-01 12:00,1184.25,1186.0,1184.25,1185.75,102,52544,1184.1590909090908,1184.0686274509803,1.75,Bullish,100.0,0.7,1174.0,1107.5,1184.75,1188.25
2026-06-01 13:00,1186.0,1186.75,1186.0,1186.5,79,52544,1184.371900826446,1184.1639753940792,0.75,Bullish,100.0,0.74,1174.0,1107.5,1184.75,1188.25
2026-06-01 14:00,1186.25,1187.25,1186.25,1186.75,71,52544,1184.5880916604056,1184.2653881237231,1.0,Bullish,100.0,0.7746666666666666,1174.0,1107.5,1184.75,1188.25
2026-06-01 15:00,1186.25,1187.5,1186.25,1186.5,137,52544,1184.7619015094594,1184.3530199620086,1.25,Bullish,98.79488440727988,0.8380444444444444,1174.0,1107.5,1184.75,1188.25
2026-06-01 16:00,1186.5,1187.25,1186.5,1186.75,106,52544,1184.9426377358723,1184.4470191791847,0.75,Bullish,98.81032421933364,0.8263051851851851,1174.0,1107.5,1184.75,1188.25
2026-06-01 17:00,1186.75,1187.0,1185.5,1185.5,80,52544,1184.993307032611,1184.488312544707,1.5,Bullish,92.43359692081087,0.9161311604938271,1174.0,1107.5,1184.75,1188.25
2026-06-01 18:00,1184.75,1185.75,1183.75,1184.25,509,52544,1184.92573366601,1184.4789669547185,2.0,Bullish,86.4269850899079,1.0606470057613169,1174.0,1107.5,1184.75,1188.25
2026-06-01 19:00,1184.25,1186.75,1184.0,1185.25,603,52544,1184.9552124236454,1184.5092035447296,2.75,Bullish,87.14658784586959,1.285894071659808,1174.0,1107.5,1184.75,1188.25
2026-06-01 20:00,1186.5,1188.25,1180.25,1182.25,1920,52544,1184.709284021496,1184.4206073272892,8.0,Bullish,74.4024698866538,2.1811081954385,1174.0,1107.5,1184.75,1188.25
2026-06-01 21:00,1182.25,1186.25,1180.0,1181.75,2237,52544,1184.44025820136,1184.3158776281798,6.25,Bullish,72.49951740390497,2.7236271027133667,1174.0,1107.5,1184.75,1188.25
2026-06-01 22:00,1181.5,1181.5,1179.0,1181.0,1361,52544,1184.1275074557816,1184.1858432113884,2.5,Bearish,69.62298562239143,2.727143489018251,1174.0,1107.5,1184.75,1188.25
2026-06-01 23:00,1180.25,1180.5,1174.75,1176.0,1254,52544,1183.3886431416197,1183.864829752118,5.75,Bearish,54.187325656901116,3.1968576904824846,1174.0,1107.5,1184.75,1188.25
2026-06-02 00:00,1175.75,1177.25,1175.5,1177.0,839,52544,1182.8078574014723,1183.5956207422312,1.75,Bearish,56.27524915624375,3.0039433317514868,1174.0,1107.5,1184.75,1188.25
2026-06-02 01:00,1177.25,1179.25,1176.75,1179.25,1566,52544,1182.4844158195203,1183.425204242536,2.5,Bearish,60.62366825285155,2.9367508875179555,1174.0,1107.5,1184.75,1188.25
2026-06-02 07:00,1179.75,1180.0,1174.0,1174.75,0,52544,1181.7812871086549,1183.0850001545934,6.0,Bearish,49.92891318635583,3.345184102515562,1174.0,1107.5,1184.75,1188.25
2026-06-02 08:00,1175.0,1176.75,1174.75,1175.75,132,52544,1181.2329882805955,1182.7973530897073,2.0,Bearish,51.95719885492719,3.165826222180154,1174.0,1107.5,1184.75,1188.25
2026-06-02 09:00,1175.75,1177.25,1175.75,1177.0,47,52544,1180.8481711641778,1182.570005909719,1.5,Bearish,54.44151072678858,2.9437160592228,1174.0,1107.5,1184.75,1188.25
