Time,Open,High,Low,Close,Volume,OpenInterest,EMA_21,EMA_50,Volatility,Signal,RSI,ATR,S1,S2,R1,R2
2026-07-23 21:00,699.75,703.25,693.0,695.5,9761.0,0,695.5,695.5,10.25,Neutral,100.0,10.25,628.3044210812099,626.75,639.75,711.25
2026-07-23 22:00,695.75,704.0,695.75,702.75,5988.0,0,696.1590909090909,695.7843137254902,8.25,Bullish,100.0,10.016666666666666,628.3044210812099,626.75,639.75,711.25
2026-07-23 23:00,702.75,704.25,699.25,702.0,3549.0,0,696.6900826446281,696.0280661284121,5.0,Bullish,99.21052631578948,9.347777777777777,628.3044210812099,626.75,639.75,711.25
2026-07-24 00:00,702.0,703.75,697.5,698.5,3997.0,0,696.8546205860255,696.1250047116116,6.25,Bullish,95.42445482866043,8.934740740740741,628.3044210812099,626.75,639.75,711.25
2026-07-24 01:00,698.25,699.75,694.0,694.5,3688.0,0,696.640564169114,696.0612790366465,5.75,Bullish,91.14356832227054,8.51010864197531,628.3044210812099,626.75,639.75,711.25
2026-07-24 07:00,694.75,702.0,694.75,700.5,1803.0,0,696.9914219719217,696.2353465254055,7.25,Bullish,91.7420131991529,8.375427489711935,628.3044210812099,626.75,639.75,711.25
2026-07-24 08:00,700.5,701.0,697.25,697.75,749.0,0,697.0603836108378,696.2947447008798,3.75,Bullish,88.78092614997311,7.758703824417011,628.3044210812099,626.75,639.75,711.25
2026-07-24 09:00,697.75,701.0,697.5,700.25,460.0,0,697.3503487371252,696.4498527518258,3.5,Bullish,89.12457979383585,7.190876647828077,628.3044210812099,626.75,639.75,711.25
2026-07-24 10:00,700.5,701.5,700.0,700.25,191.0,0,697.6139533973865,696.5988781341072,1.5,Bullish,89.12457979383585,6.432093094784333,628.3044210812099,626.75,639.75,711.25
2026-07-24 11:00,700.25,702.25,700.0,702.25,216.0,0,698.0354121794422,696.820490756299,2.25,Bullish,89.4251174214955,5.874480682146422,628.3044210812099,626.75,639.75,711.25
2026-07-24 12:00,702.5,705.0,701.75,704.0,490.0,0,698.5776474358565,697.102040138405,3.25,Bullish,89.69350146388602,5.5245499245269,628.3044210812099,626.75,639.75,711.25
2026-07-24 13:00,704.25,706.5,704.0,704.75,1597.0,0,699.1387703962332,697.4019601329774,2.5,Bullish,89.81282953151262,5.121276601256646,628.3044210812099,626.75,639.75,711.25
2026-07-24 14:00,704.75,705.0,700.0,703.25,1457.0,0,699.5125185420302,697.6312950297234,5.0,Bullish,87.62764910643352,5.10510638775576,628.3044210812099,626.75,639.75,711.25
2026-07-24 15:00,703.5,711.25,703.5,705.5,3125.0,0,700.0568350382092,697.9398716952245,7.75,Bullish,88.09552960522625,5.491092202721659,628.3044210812099,626.75,639.75,711.25
2026-07-24 16:00,705.5,706.0,701.0,703.5,1752.0,0,700.3698500347357,698.1579159424706,5.0,Bullish,85.01783914004497,5.4256132423587715,628.3044210812099,626.75,639.75,711.25
2026-07-24 17:00,703.75,704.75,702.25,704.25,797.0,0,700.7225909406687,698.3968211996287,2.5,Bullish,85.2262771731118,5.035531476710935,628.3044210812099,626.75,639.75,711.25
2026-07-24 18:00,704.0,704.0,686.75,688.75,6986.0,0,699.6341735824261,698.0185144859178,17.25,Bullish,65.07609016840772,6.697460613149477,628.3044210812099,626.75,639.75,711.25
2026-07-24 19:00,688.5,690.25,674.25,674.5,12941.0,0,697.3492487112965,697.0962198001955,16.0,Bullish,52.73226324224236,7.93779919806288,628.3044210812099,626.75,639.75,711.25
2026-07-24 20:00,673.0,673.75,663.25,665.25,15522.0,0,694.4311351920877,695.847348435482,10.5,Bearish,46.55863890848242,8.379425971654495,628.3044210812099,626.75,639.75,711.25
2026-07-24 21:00,665.25,680.5,659.5,680.0,19531.0,0,693.1192138109889,695.2258837909533,21.0,Bearish,55.5043747952742,10.062169175433896,628.3044210812099,626.75,639.75,711.25
2026-07-24 22:00,680.0,680.0,670.5,673.5,8489.0,0,691.3356489190808,694.3738883481708,9.5,Bearish,51.4195550629379,9.987213285376043,628.3044210812099,626.75,639.75,711.25
2026-07-24 23:00,673.75,678.0,672.25,676.5,4663.0,0,689.9869535628006,693.6729515502033,5.75,Bearish,53.133895687006614,9.42225151399257,628.3044210812099,626.75,639.75,711.25
