Time,Open,High,Low,Close,Volume,OpenInterest,EMA_21,EMA_50,Volatility,Signal,RSI,ATR,S1,S2,R1,R2
2026-08-31 16:00,539.0,539.25,537.0,538.75,2096.0,0,538.75,538.75,2.25,Neutral,0.0,2.25,534.25,523.25,538.75,549.75
2026-08-31 17:00,538.5,539.0,536.0,536.25,3286.0,0,538.5227272727273,538.6519607843137,3.0,Bearish,0.0,2.35,534.25,523.25,538.75,549.75
2026-08-31 18:00,536.0,536.75,534.5,534.75,5307.0,0,538.1797520661156,538.4989427143406,2.25,Bearish,0.0,2.3366666666666664,534.25,523.25,538.75,549.75
2026-08-31 19:00,535.0,536.25,532.0,532.25,15719.0,0,537.6406836964687,538.2538861373076,4.25,Bearish,0.0,2.5917777777777777,534.25,523.25,538.75,549.75
2026-08-31 20:00,532.0,538.75,531.5,537.5,32194.0,0,537.627894269517,538.2243219750603,7.25,Bearish,14.232365145228215,3.212874074074074,534.25,523.25,538.75,549.75
2026-08-31 21:00,537.5,539.0,534.25,536.25,30745.0,0,537.5026311541064,538.1468975838815,4.75,Bearish,13.731266680353116,3.4178241975308645,534.25,523.25,538.75,549.75
2026-08-31 22:00,536.25,537.75,533.0,533.0,30174.0,0,537.0933010491876,537.945058462945,4.75,Bearish,12.499065630139029,3.5954476378600826,534.25,523.25,538.75,549.75
2026-08-31 23:00,533.25,537.5,532.75,537.25,22783.0,0,537.1075464083524,537.9178012683197,4.75,Bearish,22.31633950508933,3.7493879528120715,534.25,523.25,538.75,549.75
2026-09-01 00:00,537.5,539.75,536.75,538.5,22688.0,0,537.2341330985022,537.9406325911308,3.0,Bearish,24.982264537478713,3.649469559103795,534.25,523.25,538.75,549.75
2026-09-01 01:00,538.25,538.75,537.0,537.5,16308.0,0,537.2583028168201,537.9233528816748,1.75,Bearish,24.26484942320387,3.3962069512232893,534.25,523.25,538.75,549.75
2026-09-01 07:00,537.25,539.75,535.0,537.0,10983.0,0,537.2348207425638,537.8871429647463,4.75,Bearish,23.895355832851124,3.5767126910601843,534.25,523.25,538.75,549.75
2026-09-01 08:00,537.0,537.5,535.0,535.5,1494.0,0,537.0771097659671,537.7935295151484,2.5,Bearish,22.7749074175468,3.4331509989188267,534.25,523.25,538.75,549.75
2026-09-01 09:00,535.5,537.0,535.5,536.75,1019.0,0,537.0473725145155,537.7526067890641,1.5,Bearish,25.89335848340832,3.1753975323963166,534.25,523.25,538.75,549.75
2026-09-01 10:00,536.25,536.75,536.25,536.5,152.0,0,536.9976113768322,537.7034849541988,0.5,Bearish,25.670092474938414,2.8186778614101415,534.25,523.25,538.75,549.75
2026-09-01 11:00,536.5,537.75,536.0,537.5,610.0,0,537.0432830698475,537.6955051520733,1.75,Bearish,28.332066307860472,2.6761874798887897,534.25,523.25,538.75,549.75
2026-09-01 12:00,537.5,539.0,537.0,538.25,1814.0,0,537.1529846089522,537.7172500480705,2.0,Bearish,30.346843106680907,2.586029149236951,534.25,523.25,538.75,549.75
2026-09-01 13:00,538.0,539.25,537.0,538.75,1876.0,0,537.2981678263202,537.7577500461854,2.25,Bearish,31.724871009816255,2.5412252626720244,534.25,523.25,538.75,549.75
2026-09-01 14:00,538.75,542.75,538.75,542.25,7898.0,0,537.7483343875638,537.9339167110409,4.0,Bearish,40.58599402476943,2.7357285609824213,534.25,523.25,538.75,549.75
2026-09-01 15:00,542.5,543.75,539.5,540.5,5075.0,0,537.9984858068761,538.034547428255,4.25,Bearish,37.93493002972325,2.937631419518098,534.25,523.25,538.75,549.75
2026-09-01 16:00,540.25,540.75,538.0,538.0,3886.0,0,537.9986234607965,538.033192627147,2.75,Bearish,34.47088809898966,2.912613896915685,534.25,523.25,538.75,549.75
2026-09-01 17:00,538.25,539.0,536.25,536.5,3270.0,0,537.8623849643604,537.9730674260824,2.75,Bearish,32.550297707768365,2.890932043993594,534.25,523.25,538.75,549.75
