Time,Open,High,Low,Close,Volume,OpenInterest,EMA_21,EMA_50,Volatility,Signal,RSI,ATR,S1,S2,R1,R2
2026-04-08 07:00,635.0,635.0,619.5,623.0,15074.0,0,623.0,623.0,15.5,Neutral,0.0,15.5,685.0,590.5,761.1185935761822,772.5
2026-04-09 07:00,623.0,629.5,611.5,615.75,11962.0,0,622.3409090909091,622.7156862745098,18.0,Bearish,0.0,15.833333333333334,685.0,590.5,761.1185935761822,772.5
2026-04-10 07:00,615.5,618.0,609.0,611.5,9651.0,0,621.3553719008265,622.2758554402154,9.0,Bearish,0.0,14.922222222222222,685.0,590.5,761.1185935761822,772.5
2026-04-13 07:00,617.25,628.25,616.5,621.0,11682.0,0,621.3230653643877,622.2258218935403,11.75,Bearish,9.409267775026535,15.165925925925926,685.0,590.5,761.1185935761822,772.5
2026-04-14 07:00,622.0,632.0,618.0,630.5,14161.0,0,622.1573321494434,622.5502994663427,14.0,Bearish,17.744286596664608,15.01046913580247,685.0,590.5,761.1185935761822,772.5
2026-04-15 07:00,629.5,634.25,624.75,632.0,8494.0,0,623.0521201358576,622.9208759578587,9.5,Bullish,19.011352770453982,14.275739917695475,685.0,590.5,761.1185935761822,772.5
2026-04-16 07:00,630.0,645.5,628.25,636.0,14625.0,0,624.229200123507,623.4337827830408,17.25,Bullish,22.442281255569725,14.672307928669412,685.0,590.5,761.1185935761822,772.5
2026-04-17 07:00,634.5,639.5,621.0,630.25,15422.0,0,624.7765455668244,623.701085419,18.5,Bullish,21.061068865072045,15.18266687151349,685.0,590.5,761.1185935761822,772.5
2026-04-20 07:00,635.25,642.5,629.5,637.5,10955.0,0,625.9332232425677,624.2422193241373,13.0,Bullish,27.149182366802833,14.891644621978358,685.0,590.5,761.1185935761822,772.5
2026-04-21 07:00,637.0,645.75,634.0,644.5,13382.0,0,627.6211120386979,625.0366420957397,11.75,Bullish,32.55758861302073,14.472758672381245,685.0,590.5,761.1185935761822,772.5
2026-04-22 07:00,646.0,651.25,638.5,638.75,9436.0,0,628.6328291260891,625.5744208370832,12.75,Bullish,30.55118880550259,14.243057516063745,685.0,590.5,761.1185935761822,772.5
2026-04-23 07:00,639.5,653.5,639.0,651.75,10483.0,0,630.7343901146264,626.6009141375897,14.5,Bullish,39.61216332273684,14.310649847255247,685.0,590.5,761.1185935761822,772.5
2026-04-24 07:00,653.0,656.5,644.0,649.5,12626.0,0,632.4403546496603,627.4989175047431,12.5,Bullish,38.671730985488296,14.069229867621214,685.0,590.5,761.1185935761822,772.5
2026-04-27 07:00,650.0,662.75,649.5,661.25,17656.0,0,635.059413317873,628.8224893673022,13.25,Bullish,45.89562564521803,13.959999218605052,685.0,590.5,761.1185935761822,772.5
2026-04-28 07:00,660.5,690.0,659.0,689.0,32126.0,0,639.9631030162482,631.182391745055,31.0,Bullish,58.36796992310069,16.231999322791047,685.0,590.5,761.1185935761822,772.5
2026-04-29 07:00,688.0,703.5,684.5,686.5,31522.0,0,644.1937300147711,633.3517097158372,19.0,Bullish,57.09110238931276,16.601066079752243,685.0,590.5,761.1185935761822,772.5
2026-04-30 07:00,685.5,692.0,671.25,673.0,26347.0,0,646.8124818316101,634.9065446289416,20.75,Bullish,50.6477766882585,17.154257269118613,685.0,590.5,761.1185935761822,772.5
2026-05-01 07:00,674.25,680.25,668.75,673.25,15248.0,0,649.215892574191,636.4102095454537,11.5,Bullish,50.7586081088592,16.400356299902796,685.0,590.5,761.1185935761822,772.5
2026-05-04 07:00,670.0,679.5,667.5,677.5,20699.0,0,651.7871750674464,638.0215738770046,12.0,Bullish,52.70317019666041,15.813642126582424,685.0,590.5,761.1185935761822,772.5
2026-05-05 07:00,678.5,685.75,660.75,665.0,17101.0,0,652.9883409704058,639.0795513720241,25.0,Bullish,46.843818701590806,17.0384898430381,685.0,590.5,761.1185935761822,772.5
