Time,Open,High,Low,Close,EMA_21,EMA_50,Volatility,Signal,RSI,ATR,S1,S2,R1,R2
2026-05-21 00:00,463.25,463.5,462.75,462.75,462.75,462.75,0.75,Neutral,0.0,0.75,425.25,421.5,467.75,469.25
2026-05-21 01:00,462.75,463.0,462.25,462.5,462.72727272727275,462.7401960784314,0.75,Bearish,0.0,0.75,425.25,421.5,467.75,469.25
2026-05-21 02:00,462.5,463.25,461.5,462.75,462.7293388429752,462.7405805459439,1.75,Bearish,7.142857142857139,0.8833333333333333,425.25,421.5,467.75,469.25
2026-05-21 03:00,462.75,463.75,462.25,463.25,462.776671675432,462.76055777943634,1.5,Bullish,19.523809523809533,0.9655555555555555,425.25,421.5,467.75,469.25
2026-05-21 04:00,463.0,463.5,461.75,462.25,462.72879243221087,462.74053590573294,1.75,Bearish,15.167899829254424,1.070148148148148,425.25,421.5,467.75,469.25
2026-05-21 05:00,462.0,462.0,460.25,460.75,462.54890221110077,462.6624756741356,1.75,Bearish,11.14955105718792,1.1941283950617283,425.25,421.5,467.75,469.25
2026-05-21 06:00,460.5,465.0,460.0,464.75,462.7490020100916,462.7443393731891,5.0,Bullish,49.53998231350093,1.7015779423868311,425.25,421.5,467.75,469.25
2026-05-21 07:00,464.75,465.0,463.5,464.0,462.86272910008324,462.79358096639737,1.5,Bullish,45.56461700229487,1.6747008834019204,425.25,421.5,467.75,469.25
2026-05-21 08:00,463.75,465.75,463.5,465.0,463.0570264546211,462.8801072030093,2.25,Bullish,51.18885409084677,1.7514074322816644,425.25,421.5,467.75,469.25
2026-05-21 09:00,465.25,467.25,463.5,465.5,463.27911495874645,462.9828480970089,3.75,Bullish,53.76127973613426,2.0178864413107758,425.25,421.5,467.75,469.25
2026-05-21 10:00,465.5,467.75,464.75,467.25,463.6401045079513,463.1501873873223,3.0,Bullish,61.42415863100359,2.1488349158026723,425.25,421.5,467.75,469.25
2026-05-21 11:00,467.5,469.25,466.75,467.5,463.9910040981375,463.320768274094,2.5,Bullish,62.38323726795467,2.1956569270289825,425.25,421.5,467.75,469.25
2026-05-21 12:00,467.25,467.5,465.25,466.5,464.2190946346705,463.44544402805116,2.25,Bullish,56.348406148217045,2.2029026700917846,425.25,421.5,467.75,469.25
2026-05-21 13:00,466.25,466.75,461.0,461.25,463.94917694060956,463.35934818381384,5.75,Bullish,36.425676954654215,2.6758489807462134,425.25,421.5,467.75,469.25
2026-05-21 14:00,461.0,462.75,461.0,462.75,463.84016085509955,463.33545217660543,1.75,Bullish,42.6632663514254,2.5524024499800517,425.25,421.5,467.75,469.25
2026-05-21 20:00,462.5,464.75,461.0,461.25,463.60469168645415,463.25366973830717,3.75,Bullish,38.5861664313194,2.712082123316045,425.25,421.5,467.75,469.25
2026-05-21 21:00,461.5,462.0,461.0,461.0,463.3679015331401,463.1652905328834,1.0,Bullish,37.935473344009544,2.4838045068739056,425.25,421.5,467.75,469.25
2026-05-21 22:00,461.25,461.5,461.0,461.0,463.1526377574001,463.08037717865267,0.5,Bullish,37.935473344009544,2.2192972392907184,425.25,421.5,467.75,469.25
2026-05-21 23:00,461.25,461.5,461.0,461.25,462.9796706885455,463.00859768145057,0.5,Bearish,39.126017860601124,1.9900576073852894,425.25,421.5,467.75,469.25
2026-05-22 00:00,461.5,461.75,461.0,461.5,462.845155171405,462.94943698806037,0.75,Bearish,40.358096339891844,1.8247165930672509,425.25,421.5,467.75,469.25
2026-05-22 01:00,461.75,462.25,461.25,462.25,462.7910501558227,462.9220080865678,1.0,Bearish,44.0187226840536,1.7147543806582841,425.25,421.5,467.75,469.25
2026-05-22 02:00,462.25,462.75,461.25,462.25,462.7418637780206,462.89565482827106,1.5,Bearish,44.0187226840536,1.6861204632371796,425.25,421.5,467.75,469.25
2026-05-22 03:00,462.25,464.5,462.0,464.0,462.85623979820053,462.93896248206437,2.5,Bearish,51.99242196196061,1.7946377348055556,425.25,421.5,467.75,469.25
2026-05-22 04:00,464.0,465.25,464.0,464.75,463.0283998165459,463.00998356119914,1.25,Bullish,54.95373126223494,1.722019370164815,425.25,421.5,467.75,469.25
2026-05-22 05:00,465.0,465.5,464.5,465.25,463.2303634695872,463.0978273431129,1.0,Bullish,56.86405391679332,1.6257501208095064,425.25,421.5,467.75,469.25
2026-05-22 06:00,465.0,465.25,463.75,464.5,463.345784972352,463.15281450612804,1.5,Bullish,53.21831970898253,1.6089834380349055,425.25,421.5,467.75,469.25
2026-05-22 07:00,464.5,465.0,463.75,464.25,463.4279863385018,463.19584138824064,1.25,Bullish,52.02105610953618,1.5611189796302516,425.25,421.5,467.75,469.25
2026-05-22 08:00,464.25,464.75,461.75,463.0,463.38907848954705,463.1881613337998,3.0,Bullish,46.40019199956424,1.7529697823462183,425.25,421.5,467.75,469.25
2026-05-22 09:00,463.25,467.0,462.0,466.0,463.62643499049733,463.2984295167881,5.0,Bullish,58.10116113538163,2.1859071447000558,425.25,421.5,467.75,469.25
2026-05-22 10:00,466.0,467.75,464.25,466.0,463.84221362772485,463.4043734573062,3.5,Bullish,58.10116113538163,2.361119525406715,425.25,421.5,467.75,469.25
2026-05-22 11:00,466.0,467.0,464.0,465.0,463.9474669342953,463.46694704721574,3.0,Bullish,53.57942937105257,2.4463035886858195,425.25,421.5,467.75,469.25
2026-05-22 12:00,465.0,465.25,462.5,463.0,463.8613335766321,463.4486353983053,2.75,Bullish,45.887594457600194,2.4867964435277106,425.25,421.5,467.75,469.25
2026-05-22 13:00,463.0,463.5,462.0,462.75,463.7603032514837,463.4212379317051,1.5,Bullish,45.01761489841517,2.3552235843906826,425.25,421.5,467.75,469.25
2026-05-22 14:00,462.75,463.75,462.5,463.25,463.7139120468034,463.41452271869707,1.25,Bullish,47.17471493198529,2.207860439805258,425.25,421.5,467.75,469.25
2026-05-26 00:00,458.0,459.25,458.0,459.0,463.2853745880031,463.24140418070897,1.25,Bullish,34.709523110155914,2.6134790478312238,425.25,421.5,467.75,469.25
2026-05-26 01:00,459.25,459.75,459.0,459.25,462.91852235273006,463.0848785265635,0.75,Bearish,35.78441767961341,2.365015174787061,425.25,421.5,467.75,469.25
2026-05-26 02:00,459.25,459.75,458.75,459.75,462.6304748661182,462.95409897650217,1.0,Bearish,37.98348274999769,2.1830131514821196,425.25,421.5,467.75,469.25
2026-05-26 03:00,459.5,462.25,459.0,461.5,462.5277044237438,462.8970754872276,3.25,Bearish,45.07328336478969,2.3252780646178373,425.25,421.5,467.75,469.25
2026-05-26 04:00,461.5,463.0,461.25,462.0,462.4797312943125,462.86189605635593,1.75,Bearish,46.939718233678235,2.248574322668792,425.25,421.5,467.75,469.25
2026-05-26 05:00,462.0,462.25,460.25,460.75,462.3224829948295,462.7790766031655,2.0,Bearish,43.00533859444179,2.2154310796462866,425.25,421.5,467.75,469.25
2026-05-26 06:00,460.5,460.75,457.5,457.75,461.90680272257225,462.5818579128453,3.25,Bearish,35.347728908521674,2.353373602360115,425.25,421.5,467.75,469.25
